cohort,packID,row,group.position,position,damID,sireID,2015positionID,2015row,2015position,maternalpositionID,maternalpackID,maternalrow,maternalposition,maternal.seed.mass,maternal.cohort,seed.mass,planting.notes
G2YR2,304,105,9,9,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,304,105,9,9.1,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,304,105,9,9.2,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,305,105,11,10.8,43,8,NA,NA,NA,1994,436,302,47.1,NA,greenhouse,2.33,
G2YR2,306,105,13,12.8,105,152,NA,NA,NA,1895,396,302,7.2,NA,greenhouse,9.96,
G2YR2,306,105,13,12.9,105,152,NA,NA,NA,1895,396,302,7.2,NA,greenhouse,NA,
G2YR2,306,105,13,13,105,152,NA,NA,NA,1895,396,302,7.2,NA,greenhouse,NA,
G2YR2,306,105,13,13.1,105,152,NA,NA,NA,1895,396,302,7.2,NA,greenhouse,NA,
G2YR2,306,105,13,13.2,105,152,NA,NA,NA,1895,396,302,7.2,NA,greenhouse,NA,
G2YR2,307,105,15,14.8,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,6.8,
G2YR2,307,105,15,14.9,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,307,105,15,15,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,307,105,15,15.1,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,307,105,15,15.2,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,308,105,17,16.8,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,2.4,
G2YR2,308,105,17,16.9,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,308,105,17,17,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,308,105,17,17.1,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,308,105,17,17.2,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,309,105,19,18.8,168,110,NA,NA,NA,2329,459,311,31.1,NA,greenhouse,3.72,
G2YR2,309,105,19,18.9,168,110,NA,NA,NA,2329,459,311,31.1,NA,greenhouse,NA,
G2YR2,309,105,19,19,168,110,NA,NA,NA,2329,459,311,31.1,NA,greenhouse,NA,
G2YR2,309,105,19,19.1,168,110,NA,NA,NA,2329,459,311,31.1,NA,greenhouse,NA,
G2YR2,309,105,19,19.2,168,110,NA,NA,NA,2329,459,311,31.1,NA,greenhouse,NA,
G2YR2,310,105,21,20.8,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,8.78,
G2YR2,310,105,21,20.9,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,310,105,21,21,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,310,105,21,21.1,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,310,105,21,21.2,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,311,105,23,22.8,93,106,NA,NA,NA,6904,1492,819,11.1,NA,greenhouse,5.58,
G2YR2,312,105,25,24.8,183,138,NA,NA,NA,2855,643,408,41.2,NA,greenhouse,2.78,
G2YR2,312,105,25,24.9,183,138,NA,NA,NA,2855,643,408,41.2,NA,greenhouse,NA,
G2YR2,312,105,25,25,183,138,NA,NA,NA,2855,643,408,41.2,NA,greenhouse,NA,
G2YR2,312,105,25,25.1,183,138,NA,NA,NA,2855,643,408,41.2,NA,greenhouse,NA,
G2YR2,312,105,25,25.2,183,138,NA,NA,NA,2855,643,408,41.2,NA,greenhouse,NA,
G2YR2,313,105,27,26.8,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,3.52,
G2YR2,313,105,27,26.9,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,313,105,27,27,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,313,105,27,27.1,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,313,105,27,27.2,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,314,105,29,28.8,18,167,NA,NA,NA,420,83,114,17.2,NA,greenhouse,2.73,
G2YR2,314,105,29,28.9,18,167,NA,NA,NA,420,83,114,17.2,NA,greenhouse,NA,
G2YR2,314,105,29,29,18,167,NA,NA,NA,420,83,114,17.2,NA,greenhouse,NA,
G2YR2,314,105,29,29.1,18,167,NA,NA,NA,420,83,114,17.2,NA,greenhouse,NA,
G2YR2,314,105,29,29.2,18,167,NA,NA,NA,420,83,114,17.2,NA,greenhouse,NA,
G2YR2,315,105,31,30.8,25,71,NA,NA,NA,4261,968,602,4.8,9.35,greenhouse,5.2,
G2YR2,315,105,31,30.9,25,71,NA,NA,NA,4261,968,602,4.8,9.35,greenhouse,NA,
G2YR2,315,105,31,31,25,71,NA,NA,NA,4261,968,602,4.8,9.35,greenhouse,NA,
G2YR2,315,105,31,31.1,25,71,NA,NA,NA,4261,968,602,4.8,9.35,greenhouse,NA,
G2YR2,315,105,31,31.2,25,71,NA,NA,NA,4261,968,602,4.8,9.35,greenhouse,NA,
G2YR2,316,105,33,32.8,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,3.5,
G2YR2,316,105,33,32.9,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,316,105,33,33,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,316,105,33,33.1,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,316,105,33,33.2,180,163,NA,NA,NA,1981,432,302,42.8,16.45,greenhouse,NA,
G2YR2,317,105,35,34.8,45,198,NA,NA,NA,3323,725,419,29,NA,greenhouse,4.31,
G2YR2,317,105,35,34.9,45,198,NA,NA,NA,3323,725,419,29,NA,greenhouse,NA,
G2YR2,317,105,35,35,45,198,NA,NA,NA,3323,725,419,29,NA,greenhouse,NA,
G2YR2,317,105,35,35.1,45,198,NA,NA,NA,3323,725,419,29,NA,greenhouse,NA,
G2YR2,317,105,35,35.2,45,198,NA,NA,NA,3323,725,419,29,NA,greenhouse,NA,
G2YR2,318,105,37,36.8,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,3.88,
G2YR2,318,105,37,36.9,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,318,105,37,37,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,318,105,37,37.1,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,318,105,37,37.2,192,76,NA,NA,NA,2856,646,408,42.8,7.97,greenhouse,NA,
G2YR2,319,105,39,38.8,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,8.87,
G2YR2,319,105,39,38.9,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,319,105,39,39,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,319,105,39,39.1,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,319,105,39,39.2,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,320,105,41,40.8,120,149,NA,NA,NA,6076,1360,717,30.8,9.39,greenhouse,9.39,
G2YR2,320,105,41,40.9,120,149,NA,NA,NA,6076,1360,717,30.8,9.39,greenhouse,NA,
G2YR2,320,105,41,41,120,149,NA,NA,NA,6076,1360,717,30.8,9.39,greenhouse,NA,
G2YR2,320,105,41,41.1,120,149,NA,NA,NA,6076,1360,717,30.8,9.39,greenhouse,NA,
G2YR2,320,105,41,41.2,120,149,NA,NA,NA,6076,1360,717,30.8,9.39,greenhouse,NA,
G2YR2,321,105,43,42.8,45,198,NA,NA,NA,155,13,106,11.2,NA,greenhouse,2.99,
G2YR2,322,105,45,44.8,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,2.57,
G2YR2,322,105,45,44.9,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,322,105,45,45,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,322,105,45,45.1,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,322,105,45,45.2,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,323,105,47,46.8,177,138,NA,NA,NA,2482,537,401,42.9,NA,greenhouse,6.37,
G2YR2,323,105,47,46.9,177,138,NA,NA,NA,2482,537,401,42.9,NA,greenhouse,NA,
G2YR2,323,105,47,47,177,138,NA,NA,NA,2482,537,401,42.9,NA,greenhouse,NA,
G2YR2,323,105,47,47.1,177,138,NA,NA,NA,2482,537,401,42.9,NA,greenhouse,NA,
G2YR2,323,105,47,47.2,177,138,NA,NA,NA,2482,537,401,42.9,NA,greenhouse,NA,
G2YR2,324,105,49,48.8,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,8.4,
G2YR2,324,105,49,48.9,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,324,105,49,49,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,324,105,49,49.1,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,324,105,49,49.2,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
greenhouse,145,109,1,0.8,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,
greenhouse,145,109,1,0.9,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,145,109,1,1,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,145,109,1,1.1,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,145,109,1,1.2,18,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,146,109,3,2.8,158,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12,
greenhouse,146,109,3,2.9,158,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,146,109,3,3,158,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,146,109,3,3.1,158,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,146,109,3,3.2,158,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,159,109,5,4.8,132,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32,
greenhouse,159,109,5,4.9,132,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,159,109,5,5,132,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,159,109,5,5.1,132,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,159,109,5,5.2,132,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,162,109,7,6.8,179,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,
greenhouse,162,109,7,6.9,179,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,162,109,7,7,179,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,162,109,7,7.1,179,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,162,109,7,7.2,179,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,163,109,9,8.8,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38,
greenhouse,163,109,9,8.9,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,163,109,9,9,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,163,109,9,9.1,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,163,109,9,9.2,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,164,109,11,10.8,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,
greenhouse,164,109,11,10.9,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,164,109,11,11,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,164,109,11,11.1,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,164,109,11,11.2,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,165,109,13,12.8,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84,
greenhouse,165,109,13,12.9,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,165,109,13,13,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,165,109,13,13.1,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,165,109,13,13.2,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,168,109,15,14.8,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99,
greenhouse,168,109,15,14.9,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,168,109,15,15,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,168,109,15,15.1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,168,109,15,15.2,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,169,109,17,16.8,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,
greenhouse,169,109,17,16.9,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,169,109,17,17,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,169,109,17,17.1,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,169,109,17,17.2,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,171,109,19,18.8,184,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,
greenhouse,171,109,19,18.9,184,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,171,109,19,19,184,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,171,109,19,19.1,184,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,171,109,19,19.2,184,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,172,109,21,20.8,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.78,
greenhouse,172,109,21,20.9,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,172,109,21,21,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,172,109,21,21.1,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,172,109,21,21.2,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,176,109,23,22.8,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45,
greenhouse,176,109,23,22.9,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,176,109,23,23,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,176,109,23,23.1,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,176,109,23,23.2,171,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,186,109,25,24.8,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02,
greenhouse,186,109,25,24.9,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,186,109,25,25,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,186,109,25,25.1,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,186,109,25,25.2,52,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,188,109,27,26.8,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.93,
greenhouse,188,109,27,26.9,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,188,109,27,27,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,188,109,27,27.1,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,188,109,27,27.2,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,189,109,29,28.8,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39,
greenhouse,189,109,29,28.9,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,189,109,29,29,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,189,109,29,29.1,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,189,109,29,29.2,46,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,192,109,31,30.8,148,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,
greenhouse,192,109,31,30.9,148,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,192,109,31,31,148,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,192,109,31,31.1,148,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,192,109,31,31.2,148,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,193,109,33,32.8,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46,
greenhouse,193,109,33,32.9,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,193,109,33,33,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,193,109,33,33.1,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,193,109,33,33.2,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,195,109,35,34.8,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,
greenhouse,195,109,35,34.9,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,195,109,35,35,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,195,109,35,35.1,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,195,109,35,35.2,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,196,109,37,36.8,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.67,
greenhouse,196,109,37,36.9,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,196,109,37,37,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,196,109,37,37.1,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,196,109,37,37.2,147,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,200,109,39,38.8,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,
greenhouse,200,109,39,38.9,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,200,109,39,39,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,200,109,39,39.1,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,200,109,39,39.2,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,207,109,41,40.8,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.53,
greenhouse,207,109,41,40.9,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,207,109,41,41,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,207,109,41,41.1,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,207,109,41,41.2,202,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,210,109,43,42.8,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.06,
greenhouse,210,109,43,42.9,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,210,109,43,43,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,210,109,43,43.1,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,210,109,43,43.2,43,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,213,109,45,44.8,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98,
greenhouse,213,109,45,44.9,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,213,109,45,45,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,213,109,45,45.1,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,213,109,45,45.2,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,218,109,47,46.8,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.52,
greenhouse,218,109,47,46.9,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,218,109,47,47,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,218,109,47,47.1,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,218,109,47,47.2,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,220,109,49,48.8,181,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.79,
greenhouse,220,109,49,48.9,181,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,220,109,49,49,181,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,220,109,49,49.1,181,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,220,109,49,49.2,181,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,221,111,1,0.8,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.77,
greenhouse,221,111,1,0.9,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,221,111,1,1,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,221,111,1,1.1,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,221,111,1,1.2,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,224,111,3,2.8,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82,
greenhouse,224,111,3,2.9,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,224,111,3,3,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,224,111,3,3.1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,224,111,3,3.2,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,225,111,5,4.8,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,
greenhouse,225,111,5,4.9,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,225,111,5,5,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,225,111,5,5.1,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,225,111,5,5.2,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,227,111,7,6.8,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,
greenhouse,227,111,7,6.9,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,227,111,7,7,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,227,111,7,7.1,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,227,111,7,7.2,114,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,228,111,9,8.8,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.55,
greenhouse,228,111,9,8.9,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,228,111,9,9,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,228,111,9,9.1,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,228,111,9,9.2,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,231,111,11,10.8,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15,
greenhouse,231,111,11,10.9,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,231,111,11,11,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,231,111,11,11.1,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,231,111,11,11.2,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,232,111,13,12.8,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88,
greenhouse,232,111,13,12.9,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,232,111,13,13,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,232,111,13,13.1,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,232,111,13,13.2,118,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,111,15,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"position unsuitable b/c gopher mound, moved to 824-15"
NA,NA,111,15,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"position unsuitable b/c gopher mound, moved to 824-16"
NA,NA,111,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"position unsuitable b/c gopher mound, moved to 824-17"
NA,NA,111,15,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"position unsuitable b/c gopher mound, moved to 824-18"
NA,NA,111,15,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"position unsuitable b/c gopher mound, moved to 824-19"
greenhouse,237,111,17,16.8,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93,
greenhouse,237,111,17,16.9,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,237,111,17,17,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,237,111,17,17.1,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,237,111,17,17.2,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,239,111,19,18.8,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,
greenhouse,239,111,19,18.9,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,239,111,19,19,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,239,111,19,19.1,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,239,111,19,19.2,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,241,111,21,20.8,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,
