cohort,packID,row,group.position,position,maternalpositionID,maternalrow,maternalposition,sireID,damID,seed.mass,seed.mass.mg,
field,282,225,13,13.2,2383,311,3,91,58,NA,NA,
field,283,225,15,14.8,2800,323,19.2,60,200,NA,9.95,
field,283,225,15,14.9,2800,323,19.2,60,200,NA,NA,
field,283,225,15,15,2800,323,19.2,60,200,NA,NA,
field,283,225,15,15.1,2800,323,19.2,60,200,NA,NA,
field,283,225,15,15.2,2800,323,19.2,60,200,NA,NA,
field,284,225,17,16.8,1120,203,47.2,104,62,NA,8.81,
field,284,225,17,16.9,1120,203,47.2,104,62,NA,NA,
field,284,225,17,17,1120,203,47.2,104,62,NA,NA,
field,284,225,17,17.1,1120,203,47.2,104,62,NA,NA,
field,284,225,17,17.2,1120,203,47.2,104,62,NA,NA,
field,285,225,19,18.8,72,108,28.9,81,52,NA,5.04,
field,285,225,19,18.9,72,108,28.9,81,52,NA,NA,
field,285,225,19,19,72,108,28.9,81,52,NA,NA,
field,285,225,19,19.1,72,108,28.9,81,52,NA,NA,
field,285,225,19,19.2,72,108,28.9,81,52,NA,NA,
field,286,225,21,20.8,2778,323,11,130,88,NA,6.31,
field,286,225,21,20.9,2778,323,11,130,88,NA,NA,
field,286,225,21,21,2778,323,11,130,88,NA,NA,
field,286,225,21,21.1,2778,323,11,130,88,NA,NA,
field,286,225,21,21.2,2778,323,11,130,88,NA,NA,
field,287,225,23,22.8,1059,203,23.1,76,96,NA,7.32,
field,287,225,23,22.9,1059,203,23.1,76,96,NA,NA,
field,287,225,23,23,1059,203,23.1,76,96,NA,NA,
field,287,225,23,23.1,1059,203,23.1,76,96,NA,NA,
field,287,225,23,23.2,1059,203,23.1,76,96,NA,NA,
field,288,225,25,24.8,1059,203,23.1,76,96,NA,6.96,
field,288,225,25,24.9,1059,203,23.1,76,96,NA,NA,
field,288,225,25,25,1059,203,23.1,76,96,NA,NA,
field,288,225,25,25.1,1059,203,23.1,76,96,NA,NA,
field,288,225,25,25.2,1059,203,23.1,76,96,NA,NA,
field,289,225,27,26.8,1236,205,44.8,177,187,14.08,6.56,
field,289,225,27,26.9,1236,205,44.8,177,187,14.08,NA,
field,289,225,27,27,1236,205,44.8,177,187,14.08,NA,
field,289,225,27,27.1,1236,205,44.8,177,187,14.08,NA,
field,289,225,27,27.2,1236,205,44.8,177,187,14.08,NA,
field,290,225,29,28.8,1841,221,36.8,184,86,9.99,6.76,
field,290,225,29,28.9,1841,221,36.8,184,86,9.99,NA,
field,290,225,29,29,1841,221,36.8,184,86,9.99,NA,
field,290,225,29,29.1,1841,221,36.8,184,86,9.99,NA,
field,290,225,29,29.2,1841,221,36.8,184,86,9.99,NA,
field,291,225,31,30.8,356,116,42.8,198,93,14.26,8.59,
field,291,225,31,30.9,356,116,42.8,198,93,14.26,NA,
field,291,225,31,31,356,116,42.8,198,93,14.26,NA,
field,291,225,31,31.1,356,116,42.8,198,93,14.26,NA,
field,291,225,31,31.2,356,116,42.8,198,93,14.26,NA,
field,292,225,33,32.8,6400,722,9.2,131,67,NA,6.67,
field,292,225,33,32.9,6400,722,9.2,131,67,NA,NA,
field,292,225,33,33,6400,722,9.2,131,67,NA,NA,
field,292,225,33,33.1,6400,722,9.2,131,67,NA,NA,
field,292,225,33,33.2,6400,722,9.2,131,67,NA,NA,
field,293,225,35,34.8,6151,716,10.8,5,116,8.05,6.64,
field,293,225,35,34.9,6151,716,10.8,5,116,8.05,NA,
field,293,225,35,35,6151,716,10.8,5,116,8.05,NA,
field,293,225,35,35.1,6151,716,10.8,5,116,8.05,NA,
field,293,225,35,35.2,6151,716,10.8,5,116,8.05,NA,
field,294,225,37,36.8,2670,317,17.2,75,155,NA,4.15,
field,294,225,37,36.9,2670,317,17.2,75,155,NA,NA,
field,294,225,37,37,2670,317,17.2,75,155,NA,NA,
field,294,225,37,37.1,2670,317,17.2,75,155,NA,NA,
field,294,225,37,37.2,2670,317,17.2,75,155,NA,NA,
field,295,225,39,38.8,2925,325,19.2,75,155,NA,8.79,
field,295,225,39,38.9,2925,325,19.2,75,155,NA,NA,
field,295,225,39,39,2925,325,19.2,75,155,NA,NA,
field,295,225,39,39.1,2925,325,19.2,75,155,NA,NA,
field,295,225,39,39.2,2925,325,19.2,75,155,NA,NA,
field,296,225,41,40.8,2862,323,44.9,159,150,NA,7.90,
field,296,225,41,40.9,2862,323,44.9,159,150,NA,NA,
field,296,225,41,41,2862,323,44.9,159,150,NA,NA,
field,296,225,41,41.1,2862,323,44.9,159,150,NA,NA,
field,296,225,41,41.2,2862,323,44.9,159,150,NA,NA,
field,297,225,43,42.8,6213,716,35,40,119,NA,7.33,
field,297,225,43,42.9,6213,716,35,40,119,NA,NA,
field,297,225,43,43,6213,716,35,40,119,NA,NA,
field,297,225,43,43.1,6213,716,35,40,119,NA,NA,
field,297,225,43,43.2,6213,716,35,40,119,NA,NA,
field,298,225,45,44.8,5069,609,27.1,68,173,NA,9.96,
field,298,225,45,44.9,5069,609,27.1,68,173,NA,NA,
field,298,225,45,45,5069,609,27.1,68,173,NA,NA,
field,298,225,45,45.1,5069,609,27.1,68,173,NA,NA,
field,298,225,45,45.2,5069,609,27.1,68,173,NA,NA,
field,299,225,47,46.8,1865,221,45.2,68,158,NA,7.69,
field,299,225,47,46.9,1865,221,45.2,68,158,NA,NA,
field,299,225,47,47,1865,221,45.2,68,158,NA,NA,
field,299,225,47,47.1,1865,221,45.2,68,158,NA,NA,
field,299,225,47,47.2,1865,221,45.2,68,158,NA,NA,
field,300,225,49,48.8,4273,505,9,30,199,NA,5.58,
field,300,225,49,48.9,4273,505,9,30,199,NA,NA,
field,300,225,49,49,4273,505,9,30,199,NA,NA,
field,300,225,49,49.1,4273,505,9,30,199,NA,NA,
field,300,225,49,49.2,4273,505,9,30,199,NA,NA,
greenhouse,686,301,1,0.8,NA,NA,NA,40,119,NA,12.97,
greenhouse,686,301,1,0.9,NA,NA,NA,40,119,NA,NA,
greenhouse,686,301,1,1,NA,NA,NA,40,119,NA,NA,
greenhouse,686,301,1,1.1,NA,NA,NA,40,119,NA,NA,
greenhouse,686,301,1,1.2,NA,NA,NA,40,119,NA,NA,
greenhouse,687,301,3,2.8,NA,NA,NA,26,80,NA,10.66,
greenhouse,687,301,3,2.9,NA,NA,NA,26,80,NA,NA,
greenhouse,687,301,3,3,NA,NA,NA,26,80,NA,NA,
greenhouse,687,301,3,3.1,NA,NA,NA,26,80,NA,NA,
greenhouse,687,301,3,3.2,NA,NA,NA,26,80,NA,NA,
greenhouse,688,301,5,4.8,NA,NA,NA,104,62,NA,10.75,
greenhouse,688,301,5,4.9,NA,NA,NA,104,62,NA,NA,
greenhouse,688,301,5,5,NA,NA,NA,104,62,NA,NA,
greenhouse,688,301,5,5.1,NA,NA,NA,104,62,NA,NA,
greenhouse,688,301,5,5.2,NA,NA,NA,104,62,NA,NA,
greenhouse,691,301,7,6.8,NA,NA,NA,1,179,NA,10.40,
greenhouse,691,301,7,6.9,NA,NA,NA,1,179,NA,NA,
greenhouse,691,301,7,7,NA,NA,NA,1,179,NA,NA,
greenhouse,691,301,7,7.1,NA,NA,NA,1,179,NA,NA,
greenhouse,691,301,7,7.2,NA,NA,NA,1,179,NA,NA,
greenhouse,693,301,9,8.8,NA,NA,NA,41,32,NA,10.49,
greenhouse,693,301,9,8.9,NA,NA,NA,41,32,NA,NA,
greenhouse,693,301,9,9,NA,NA,NA,41,32,NA,NA,
greenhouse,693,301,9,9.1,NA,NA,NA,41,32,NA,NA,
greenhouse,693,301,9,9.2,NA,NA,NA,41,32,NA,NA,
greenhouse,697,301,11,10.8,NA,NA,NA,23,82,NA,10.01,
greenhouse,697,301,11,10.9,NA,NA,NA,23,82,NA,NA,
greenhouse,697,301,11,11,NA,NA,NA,23,82,NA,NA,
greenhouse,697,301,11,11.1,NA,NA,NA,23,82,NA,NA,
greenhouse,697,301,11,11.2,NA,NA,NA,23,82,NA,NA,
greenhouse,698,301,13,12.8,NA,NA,NA,9,162,NA,12.86,
greenhouse,698,301,13,12.9,NA,NA,NA,9,162,NA,NA,
greenhouse,698,301,13,13,NA,NA,NA,9,162,NA,NA,
greenhouse,698,301,13,13.1,NA,NA,NA,9,162,NA,NA,
greenhouse,698,301,13,13.2,NA,NA,NA,9,162,NA,NA,
greenhouse,699,301,15,14.8,NA,NA,NA,104,106,NA,12.28,
greenhouse,699,301,15,14.9,NA,NA,NA,104,106,NA,NA,
greenhouse,699,301,15,15,NA,NA,NA,104,106,NA,NA,
greenhouse,699,301,15,15.1,NA,NA,NA,104,106,NA,NA,
greenhouse,699,301,15,15.2,NA,NA,NA,104,106,NA,NA,
greenhouse,702,301,17,16.8,NA,NA,NA,183,152,NA,12.13,
greenhouse,702,301,17,16.9,NA,NA,NA,183,152,NA,NA,
greenhouse,702,301,17,17,NA,NA,NA,183,152,NA,NA,
greenhouse,702,301,17,17.1,NA,NA,NA,183,152,NA,NA,
greenhouse,702,301,17,17.2,NA,NA,NA,183,152,NA,NA,
greenhouse,703,301,19,18.8,NA,NA,NA,105,69,NA,8.62,
greenhouse,703,301,19,18.9,NA,NA,NA,105,69,NA,NA,
greenhouse,703,301,19,19,NA,NA,NA,105,69,NA,NA,
greenhouse,703,301,19,19.1,NA,NA,NA,105,69,NA,NA,
greenhouse,703,301,19,19.2,NA,NA,NA,105,69,NA,NA,
greenhouse,705,301,21,20.8,NA,NA,NA,76,42,NA,10.39,
greenhouse,705,301,21,20.9,NA,NA,NA,76,42,NA,NA,
greenhouse,705,301,21,21,NA,NA,NA,76,42,NA,NA,
greenhouse,705,301,21,21.1,NA,NA,NA,76,42,NA,NA,
greenhouse,705,301,21,21.2,NA,NA,NA,76,42,NA,NA,
greenhouse,708,301,23,22.8,NA,NA,NA,183,152,NA,8.62,
greenhouse,708,301,23,22.9,NA,NA,NA,183,152,NA,NA,
greenhouse,708,301,23,23,NA,NA,NA,183,152,NA,NA,
greenhouse,708,301,23,23.1,NA,NA,NA,183,152,NA,NA,
greenhouse,708,301,23,23.2,NA,NA,NA,183,152,NA,NA,
greenhouse,709,301,25,24.8,NA,NA,NA,68,153,NA,10.41,
greenhouse,709,301,25,24.9,NA,NA,NA,68,153,NA,NA,
greenhouse,709,301,25,25,NA,NA,NA,68,153,NA,NA,
greenhouse,709,301,25,25.1,NA,NA,NA,68,153,NA,NA,
greenhouse,709,301,25,25.2,NA,NA,NA,68,153,NA,NA,
greenhouse,711,301,27,26.8,NA,NA,NA,159,176,NA,10.98,
greenhouse,711,301,27,26.9,NA,NA,NA,159,176,NA,NA,
greenhouse,711,301,27,27,NA,NA,NA,159,176,NA,NA,
greenhouse,711,301,27,27.1,NA,NA,NA,159,176,NA,NA,
greenhouse,711,301,27,27.2,NA,NA,NA,159,176,NA,NA,
greenhouse,715,301,29,28.8,NA,NA,NA,142,165,NA,11.95,
greenhouse,715,301,29,28.9,NA,NA,NA,142,165,NA,NA,
greenhouse,715,301,29,29,NA,NA,NA,142,165,NA,NA,
greenhouse,715,301,29,29.1,NA,NA,NA,142,165,NA,NA,
greenhouse,715,301,29,29.2,NA,NA,NA,142,165,NA,NA,
greenhouse,716,301,31,30.8,NA,NA,NA,30,199,NA,12.92,
greenhouse,716,301,31,30.9,NA,NA,NA,30,199,NA,NA,
greenhouse,716,301,31,31,NA,NA,NA,30,199,NA,NA,
greenhouse,716,301,31,31.1,NA,NA,NA,30,199,NA,NA,
greenhouse,716,301,31,31.2,NA,NA,NA,30,199,NA,NA,
greenhouse,720,301,33,32.8,NA,NA,NA,159,176,NA,10.86,
greenhouse,720,301,33,32.9,NA,NA,NA,159,176,NA,NA,
greenhouse,720,301,33,33,NA,NA,NA,159,176,NA,NA,
greenhouse,720,301,33,33.1,NA,NA,NA,159,176,NA,NA,
greenhouse,720,301,33,33.2,NA,NA,NA,159,176,NA,NA,
greenhouse,728,301,35,34.8,NA,NA,NA,184,77,NA,10.53,
greenhouse,728,301,35,34.9,NA,NA,NA,184,77,NA,NA,
greenhouse,728,301,35,35,NA,NA,NA,184,77,NA,NA,
greenhouse,728,301,35,35.1,NA,NA,NA,184,77,NA,NA,
greenhouse,728,301,35,35.2,NA,NA,NA,184,77,NA,NA,
greenhouse,731,301,37,36.8,NA,NA,NA,184,86,NA,9.08,
greenhouse,731,301,37,36.9,NA,NA,NA,184,86,NA,NA,
greenhouse,731,301,37,37,NA,NA,NA,184,86,NA,NA,
greenhouse,731,301,37,37.1,NA,NA,NA,184,86,NA,NA,
greenhouse,731,301,37,37.2,NA,NA,NA,184,86,NA,NA,
greenhouse,733,301,39,38.8,NA,NA,NA,68,153,NA,9.27,
greenhouse,733,301,39,38.9,NA,NA,NA,68,153,NA,NA,
greenhouse,733,301,39,39,NA,NA,NA,68,153,NA,NA,
greenhouse,733,301,39,39.1,NA,NA,NA,68,153,NA,NA,
greenhouse,733,301,39,39.2,NA,NA,NA,68,153,NA,NA,
greenhouse,734,301,41,40.8,NA,NA,NA,39,168,NA,11.14,
greenhouse,734,301,41,40.9,NA,NA,NA,39,168,NA,NA,
greenhouse,734,301,41,41,NA,NA,NA,39,168,NA,NA,
greenhouse,734,301,41,41.1,NA,NA,NA,39,168,NA,NA,
greenhouse,734,301,41,41.2,NA,NA,NA,39,168,NA,NA,
greenhouse,738,301,43,42.8,NA,NA,NA,137,163,NA,10.22,
greenhouse,738,301,43,42.9,NA,NA,NA,137,163,NA,NA,
greenhouse,738,301,43,43,NA,NA,NA,137,163,NA,NA,
greenhouse,738,301,43,43.1,NA,NA,NA,137,163,NA,NA,
greenhouse,738,301,43,43.2,NA,NA,NA,137,163,NA,NA,
greenhouse,743,301,45,44.8,NA,NA,NA,23,73,NA,10.15,
greenhouse,743,301,45,44.9,NA,NA,NA,23,73,NA,NA,
greenhouse,743,301,45,45,NA,NA,NA,23,73,NA,NA,
greenhouse,743,301,45,45.1,NA,NA,NA,23,73,NA,NA,
greenhouse,743,301,45,45.2,NA,NA,NA,23,73,NA,NA,
greenhouse,748,301,47,46.8,NA,NA,NA,87,38,NA,10.12,
greenhouse,748,301,47,46.9,NA,NA,NA,87,38,NA,NA,
greenhouse,748,301,47,47,NA,NA,NA,87,38,NA,NA,
greenhouse,748,301,47,47.1,NA,NA,NA,87,38,NA,NA,
greenhouse,748,301,47,47.2,NA,NA,NA,87,38,NA,NA,
greenhouse,760,301,49,48.8,NA,NA,NA,60,200,NA,10.64,
greenhouse,760,301,49,48.9,NA,NA,NA,60,200,NA,NA,
greenhouse,760,301,49,49,NA,NA,NA,60,200,NA,NA,
greenhouse,760,301,49,49.1,NA,NA,NA,60,200,NA,NA,
greenhouse,760,301,49,49.2,NA,NA,NA,60,200,NA,NA,
field,301,303,1,0.8,2633,317,3,198,93,NA,5.46,
field,301,303,1,0.9,2633,317,3,198,93,NA,NA,
field,301,303,1,1,2633,317,3,198,93,NA,NA,
field,301,303,1,1.1,2633,317,3,198,93,NA,NA,
field,301,303,1,1.2,2633,317,3,198,93,NA,NA,
field,302,303,3,2.8,1175,205,19.2,117,18,NA,6.07,
field,302,303,3,2.9,1175,205,19.2,117,18,NA,NA,
field,302,303,3,3,1175,205,19.2,117,18,NA,NA,
field,302,303,3,3.1,1175,205,19.2,117,18,NA,NA,
field,302,303,3,3.2,1175,205,19.2,117,18,NA,NA,
field,303,303,5,4.8,2645,317,7.2,198,93,NA,10.39,
field,303,303,5,4.9,2645,317,7.2,198,93,NA,NA,
field,303,303,5,5,2645,317,7.2,198,93,NA,NA,
field,303,303,5,5.1,2645,317,7.2,198,93,NA,NA,
field,303,303,5,5.2,2645,317,7.2,198,93,NA,NA,
field,304,303,7,6.8,978,201,41,40,119,NA,7.37,
field,304,303,7,6.9,978,201,41,40,119,NA,NA,
field,304,303,7,7,978,201,41,40,119,NA,NA,
field,304,303,7,7.1,978,201,41,40,119,NA,NA,
field,304,303,7,7.2,978,201,41,40,119,NA,NA,
field,305,303,9,8.8,2925,325,19.2,75,155,NA,9.71,
field,305,303,9,8.9,2925,325,19.2,75,155,NA,NA,
field,305,303,9,9,2925,325,19.2,75,155,NA,NA,
field,305,303,9,9.1,2925,325,19.2,75,155,NA,NA,
field,305,303,9,9.2,2925,325,19.2,75,155,NA,NA,
field,306,303,11,10.8,356,116,42.8,198,93,14.26,7.37,
field,306,303,11,10.9,356,116,42.8,198,93,14.26,NA,
field,306,303,11,11,356,116,42.8,198,93,14.26,NA,
field,306,303,11,11.1,356,116,42.8,198,93,14.26,NA,
field,306,303,11,11.2,356,116,42.8,198,93,14.26,NA,
field,307,303,13,12.8,1623,213,49,76,96,NA,8.40,
field,307,303,13,12.9,1623,213,49,76,96,NA,NA,
field,307,303,13,13,1623,213,49,76,96,NA,NA,
field,307,303,13,13.1,1623,213,49,76,96,NA,NA,
field,307,303,13,13.2,1623,213,49,76,96,NA,NA,
field,308,303,15,14.8,5069,609,27.1,68,173,NA,9.43,
field,308,303,15,14.9,5069,609,27.1,68,173,NA,NA,
field,308,303,15,15,5069,609,27.1,68,173,NA,NA,
field,308,303,15,15.1,5069,609,27.1,68,173,NA,NA,
field,308,303,15,15.2,5069,609,27.1,68,173,NA,NA,
field,309,303,17,16.8,4277,505,10.9,76,42,NA,9.73,
field,309,303,17,16.9,4277,505,10.9,76,42,NA,NA,
field,309,303,17,17,4277,505,10.9,76,42,NA,NA,
field,309,303,17,17.1,4277,505,10.9,76,42,NA,NA,
field,309,303,17,17.2,4277,505,10.9,76,42,NA,NA,
field,310,303,19,18.8,6473,722,39,16,61,NA,12.95,
field,310,303,19,18.9,6473,722,39,16,61,NA,NA,
field,310,303,19,19,6473,722,39,16,61,NA,NA,
field,310,303,19,19.1,6473,722,39,16,61,NA,NA,
field,310,303,19,19.2,6473,722,39,16,61,NA,NA,
field,311,303,21,20.8,3883,417,3,76,96,NA,11.36,
field,311,303,21,20.9,3883,417,3,76,96,NA,NA,
field,311,303,21,21,3883,417,3,76,96,NA,NA,
field,311,303,21,21.1,3883,417,3,76,96,NA,NA,
field,311,303,21,21.2,3883,417,3,76,96,NA,NA,
field,312,303,23,22.8,1237,205,44.9,177,187,NA,4.98,
field,312,303,23,22.9,1237,205,44.9,177,187,NA,NA,
field,312,303,23,23,1237,205,44.9,177,187,NA,NA,
field,312,303,23,23.1,1237,205,44.9,177,187,NA,NA,
field,312,303,23,23.2,1237,205,44.9,177,187,NA,NA,
field,313,303,25,24.8,2778,323,11,130,88,NA,8.40,
field,313,303,25,24.9,2778,323,11,130,88,NA,NA,
field,313,303,25,25,2778,323,11,130,88,NA,NA,
field,313,303,25,25.1,2778,323,11,130,88,NA,NA,
field,313,303,25,25.2,2778,323,11,130,88,NA,NA,
field,314,303,27,26.8,6059,713,23.1,23,21,NA,9.39,
field,314,303,27,26.9,6059,713,23.1,23,21,NA,NA,
field,314,303,27,27,6059,713,23.1,23,21,NA,NA,
field,314,303,27,27.1,6059,713,23.1,23,21,NA,NA,
field,314,303,27,27.2,6059,713,23.1,23,21,NA,NA,
field,315,303,29,28.8,1633,217,3,110,189,NA,4.74,
field,315,303,29,28.9,1633,217,3,110,189,NA,NA,
field,315,303,29,29,1633,217,3,110,189,NA,NA,
field,315,303,29,29.1,1633,217,3,110,189,NA,NA,
field,315,303,29,29.2,1633,217,3,110,189,NA,NA,
field,316,303,31,30.8,1201,205,30.8,130,88,14.02,5.72,
field,316,303,31,30.9,1201,205,30.8,130,88,14.02,NA,
field,316,303,31,31,1201,205,30.8,130,88,14.02,NA,
field,316,303,31,31.1,1201,205,30.8,130,88,14.02,NA,
field,316,303,31,31.2,1201,205,30.8,130,88,14.02,NA,
field,317,303,33,32.8,1056,203,22.8,76,96,14.53,12.56,
field,317,303,33,32.9,1056,203,22.8,76,96,14.53,NA,
field,317,303,33,33,1056,203,22.8,76,96,14.53,NA,
field,317,303,33,33.1,1056,203,22.8,76,96,14.53,NA,
field,317,303,33,33.2,1056,203,22.8,76,96,14.53,NA,
field,318,303,35,34.8,2925,325,19.2,75,155,NA,9.93,
field,318,303,35,34.9,2925,325,19.2,75,155,NA,NA,
field,318,303,35,35,2925,325,19.2,75,155,NA,NA,
field,318,303,35,35.1,2925,325,19.2,75,155,NA,NA,
field,318,303,35,35.2,2925,325,19.2,75,155,NA,NA,
field,319,303,37,36.8,1633,217,3,110,189,NA,5.06,
field,319,303,37,36.9,1633,217,3,110,189,NA,NA,
field,319,303,37,37,1633,217,3,110,189,NA,NA,
field,319,303,37,37.1,1633,217,3,110,189,NA,NA,
field,319,303,37,37.2,1633,217,3,110,189,NA,NA,
field,320,303,39,38.8,92,108,36.9,26,80,NA,6.89,
field,320,303,39,38.9,92,108,36.9,26,80,NA,NA,
field,320,303,39,39,92,108,36.9,26,80,NA,NA,
field,320,303,39,39.1,92,108,36.9,26,80,NA,NA,
field,320,303,39,39.2,92,108,36.9,26,80,NA,NA,
field,321,303,41,40.8,6081,713,32.8,9,2,13.76,6.25,
field,321,303,41,40.9,6081,713,32.8,9,2,13.76,NA,
field,321,303,41,41,6081,713,32.8,9,2,13.76,NA,
field,321,303,41,41.1,6081,713,32.8,9,2,13.76,NA,
field,321,303,41,41.2,6081,713,32.8,9,2,13.76,NA,
field,322,303,43,42.8,2178,305,21,26,80,NA,10.09,
field,322,303,43,42.9,2178,305,21,26,80,NA,NA,
field,322,303,43,43,2178,305,21,26,80,NA,NA,
field,322,303,43,43.1,2178,305,21,26,80,NA,NA,
field,322,303,43,43.2,2178,305,21,26,80,NA,NA,
field,323,303,45,44.8,27,108,10.9,30,94,NA,8.19,
field,323,303,45,44.9,27,108,10.9,30,94,NA,NA,
field,323,303,45,45,27,108,10.9,30,94,NA,NA,
field,323,303,45,45.1,27,108,10.9,30,94,NA,NA,
field,323,303,45,45.2,27,108,10.9,30,94,NA,NA,
field,324,303,47,46.8,1727,217,40.9,56,108,NA,1.73,
field,324,303,47,46.9,1727,217,40.9,56,108,NA,NA,
field,324,303,47,47,1727,217,40.9,56,108,NA,NA,
field,324,303,47,47.1,1727,217,40.9,56,108,NA,NA,
field,324,303,47,47.2,1727,217,40.9,56,108,NA,NA,
